Problem,Problem Type,Algorithm,Population Size,Constraints Number,Objectives Number,Archive Size,Mutation Type,Crossover Rate,Crossover Type,Number of Generations,Decision Variables Number,Reference Point,Execution Time,Hypervolume,Mutation Rate
SRD,Engineering,CMOEA/D-DMA,500,11,2,1,Polynomial,0.9117,SBX,300,7,[3441.39103802 1348.55955877],52.3064,1.067676,0.494257
SRD,Engineering,CMOEA/D-DMA,300,11,2,4,Polynomial,0.7543,SBX,500,7,[4280.86239889 1353.2215503 ],40.6510,1.145139,0.732699
SRD,Engineering,CMOEA/D-DMA,300,11,2,6,Polynomial,0.8531,SBX,100,7,N/A,12.1390,0.000000,0.627020
SRD,Engineering,CMOEA/D-DMA,100,11,2,2,Polynomial,0.9219,SBX,1000,7,N/A,23.6220,0.000000,0.655852
SRD,Engineering,CMOEA/D-DMA,300,11,2,1,Polynomial,0.9418,SBX,150,7,[3528.68740008 1322.46768747],12.6733,1.076543,0.999844
SRD,Engineering,CMOEA/D-DMA,300,11,2,2,Polynomial,0.7046,SBX,150,7,[3851.64134862 1331.00625178],12.8602,1.121140,0.583982
SRD,Engineering,CMOEA/D-DMA,300,11,2,2,Polynomial,0.7014,SBX,300,7,[4053.36809365 1331.39334606],24.1661,1.135744,0.917823
SRD,Engineering,CMOEA/D-DMA,200,11,2,2,Polynomial,0.8526,SBX,50,7,[4951.04117695 1201.22228122],2.5607,1.068779,0.514816
SRD,Engineering,CMOEA/D-DMA,100,11,2,8,Polynomial,0.7886,SBX,500,7,N/A,11.4945,0.000000,0.552321
SRD,Engineering,CMOEA/D-DMA,200,11,2,2,Polynomial,0.7676,SBX,150,7,[4821.42531498 1315.51336826],7.0752,1.162791,0.093035
SRD,Engineering,CMOEA/D-DMA,400,11,2,1,Polynomial,0.9316,SBX,1000,7,[4868.89093228 1356.55049966],117.6652,1.161497,0.252255
SRD,Engineering,CMOEA/D-DMA,400,11,2,8,Polynomial,0.7910,SBX,300,7,[5164.31227171 1347.24941058],38.1930,1.168933,0.842849
SRD,Engineering,CMOEA/D-DMA,300,11,2,2,Polynomial,0.9983,SBX,150,7,N/A,17.3180,0.000000,0.008159
SRD,Engineering,CMOEA/D-DMA,300,11,2,2,Polynomial,0.7984,SBX,500,7,[3152.65974208 1348.16289311],40.1271,0.950708,0.639815
SRD,Engineering,CMOEA/D-DMA,300,11,2,6,Polynomial,0.9286,SBX,150,7,[3298.03340512 1358.62350918],12.7220,1.022841,0.664910
SRD,Engineering,CMOEA/D-DMA,400,11,2,2,Polynomial,0.9472,SBX,300,7,[3521.74057096 1357.14176306],36.5495,1.081375,0.959774
SRD,Engineering,CMOEA/D-DMA,300,11,2,1,Polynomial,0.8001,SBX,150,7,[3298.88163646 1331.32223455],12.2156,1.022224,0.847252
SRD,Engineering,CMOEA/D-DMA,400,11,2,2,Polynomial,0.8299,SBX,300,7,[4158.29572402 1333.90913654],36.7681,1.141405,0.264448
SRD,Engineering,CMOEA/D-DMA,100,11,2,2,Polynomial,0.7692,SBX,150,7,[4391.961273   1289.16395036],2.9791,1.149284,0.292694
SRD,Engineering,CMOEA/D-DMA,400,11,2,4,Polynomial,0.8276,SBX,1000,7,[3517.6874009  1341.56915971],119.7821,1.082078,0.161298
SRD,Engineering,CMOEA/D-DMA,300,11,2,6,Polynomial,0.7365,SBX,300,7,N/A,33.7995,0.000000,0.137355
SRD,Engineering,CMOEA/D-DMA,100,11,2,2,Polynomial,0.7647,SBX,500,7,N/A,11.5467,0.000000,0.771204
SRD,Engineering,CMOEA/D-DMA,100,11,2,4,Polynomial,0.9220,SBX,50,7,N/A,1.1724,0.000000,0.194377
SRD,Engineering,CMOEA/D-DMA,100,11,2,4,Polynomial,0.8808,SBX,100,7,N/A,2.3487,0.000000,0.505455
SRD,Engineering,CMOEA/D-DMA,400,11,2,2,Polynomial,0.8026,SBX,150,7,[3416.58873827 1350.7611438 ],18.8052,1.061302,0.727195
SRD,Engineering,CMOEA/D-DMA,200,11,2,6,Polynomial,0.9701,SBX,300,7,N/A,18.6203,0.000000,0.676437
SRD,Engineering,CMOEA/D-DMA,100,11,2,2,Polynomial,0.7462,SBX,100,7,N/A,2.3959,0.000000,0.863560
SRD,Engineering,CMOEA/D-DMA,100,11,2,2,Polynomial,0.9910,SBX,150,7,N/A,3.3808,0.000000,0.051392
SRD,Engineering,CMOEA/D-DMA,100,11,2,2,Polynomial,0.7781,SBX,500,7,[4981.16402717 1272.96236258],9.4352,1.165829,0.202046
SRD,Engineering,CMOEA/D-DMA,300,11,2,2,Polynomial,0.9770,SBX,50,7,[5766.93193084 1142.74954653],4.4031,1.102449,0.151513
SRD,Engineering,CMOEA/D-DMA,100,11,2,2,Polynomial,0.9083,SBX,150,7,N/A,3.4408,0.000000,0.193462
SRD,Engineering,CMOEA/D-DMA,300,11,2,2,Polynomial,0.7451,SBX,50,7,[3158.83085471 1353.07259858],4.3229,0.940055,0.841028
SRD,Engineering,CMOEA/D-DMA,200,11,2,8,Polynomial,0.9895,SBX,1000,7,[3280.13392787 1345.41354859],47.5186,1.015197,0.690092
NBP,Engineering,CMOEA/D-DMA,200,5,2,4,Polynomial,0.7159,SBX,100,2,[10209.6417927    123.15013784],2.6121,0.898341,0.822215
NBP,Engineering,CMOEA/D-DMA,300,5,2,6,Polynomial,0.9973,SBX,100,2,[5893.0202042   122.00082966],5.3232,0.841395,0.425554
NBP,Engineering,CMOEA/D-DMA,100,5,2,6,Polynomial,0.8982,SBX,1000,2,[6736.74912952  122.16522891],7.4326,0.793804,0.230002
NBP,Engineering,CMOEA/D-DMA,300,5,2,1,Polynomial,0.9787,SBX,50,2,[7395.50030828  122.34867443],3.1161,0.878503,0.864083
NBP,Engineering,CMOEA/D-DMA,100,5,2,2,Polynomial,0.8403,SBX,150,2,[5376.33274318  120.27041409],1.2181,0.755807,0.716146
NBP,Engineering,CMOEA/D-DMA,200,5,2,4,Polynomial,0.8305,SBX,300,2,[5556.7693682  121.2388713],6.6247,0.838319,0.144910
NBP,Engineering,CMOEA/D-DMA,500,5,2,4,Polynomial,0.9629,SBX,1000,2,[6934.21813903  122.49133344],109.5171,0.891586,0.300788
NBP,Engineering,CMOEA/D-DMA,300,5,2,2,Polynomial,0.9500,SBX,100,2,[9686.61171608  122.86256052],5.3016,0.935540,0.854641
NBP,Engineering,CMOEA/D-DMA,200,5,2,1,Polynomial,0.9009,SBX,50,2,[4080.67922108  117.96426169],1.4205,0.851582,0.507538
NBP,Engineering,CMOEA/D-DMA,100,5,2,6,Polynomial,0.7630,SBX,150,2,[5049.59952777  120.89211198],1.2431,0.776595,0.827832
NBP,Engineering,CMOEA/D-DMA,200,5,2,6,Polynomial,0.8782,SBX,300,2,[12934.94255868   123.90143065],6.9095,0.896627,0.454070
NBP,Engineering,CMOEA/D-DMA,300,5,2,2,Polynomial,0.8025,SBX,50,2,[6469.78511015  122.43634316],2.8171,0.832932,0.005916
NBP,Engineering,CMOEA/D-DMA,300,5,2,4,Polynomial,0.8036,SBX,150,2,[4955.08842806  120.89769099],7.2872,0.821869,0.225191
NBP,Engineering,CMOEA/D-DMA,100,5,2,2,Polynomial,0.8089,SBX,150,2,[11725.13770266   123.50652569],1.2277,0.819295,0.899906
NBP,Engineering,CMOEA/D-DMA,300,5,2,2,Polynomial,0.8205,SBX,500,2,[8436.07242539  115.31641551],21.4489,0.952619,0.084446
NBP,Engineering,CMOEA/D-DMA,100,5,2,6,Polynomial,0.9102,SBX,150,2,[9960.11660343  123.10331293],1.1593,0.822690,0.162919
NBP,Engineering,CMOEA/D-DMA,100,5,2,1,Polynomial,0.8662,SBX,50,2,[6269.42900264  120.49040297],0.4041,0.660671,0.089816
NBP,Engineering,CMOEA/D-DMA,200,5,2,8,Polynomial,0.8778,SBX,300,2,[4729.94980787  120.3879266 ],6.7192,0.786234,0.109096
NBP,Engineering,CMOEA/D-DMA,500,5,2,2,Polynomial,0.9914,SBX,300,2,[6255.18807074  121.20977387],35.5007,0.915183,0.744769
NBP,Engineering,CMOEA/D-DMA,200,5,2,1,Polynomial,0.8325,SBX,50,2,[4673.15266374  119.94764559],1.3383,0.779137,0.025023
NBP,Engineering,CMOEA/D-DMA,300,5,2,6,Polynomial,0.7890,SBX,100,2,[5760.64805432  120.87280156],4.8709,0.846606,0.012780
NBP,Engineering,CMOEA/D-DMA,100,5,2,8,Polynomial,0.8776,SBX,500,2,[6646.67137669  121.9890285 ],3.8870,0.774824,0.486127
NBP,Engineering,CMOEA/D-DMA,100,5,2,8,Polynomial,0.9355,SBX,1000,2,[4157.06863576  118.73988321],7.6971,0.768429,0.374400
NBP,Engineering,CMOEA/D-DMA,300,5,2,1,Polynomial,0.7138,SBX,150,2,[10970.47514416   123.56277211],7.3096,0.913183,0.780863
NBP,Engineering,CMOEA/D-DMA,100,5,2,4,Polynomial,0.8409,SBX,1000,2,[4646.79615884  120.20845955],7.7600,0.746393,0.701056
NBP,Engineering,CMOEA/D-DMA,100,5,2,6,Polynomial,0.9086,SBX,150,2,[4081.92781691  119.61855404],1.2889,0.712920,0.979942
NBP,Engineering,CMOEA/D-DMA,400,5,2,6,Polynomial,0.7154,SBX,150,2,[6610.64686662  121.58465332],13.2617,0.890837,0.357183
NBP,Engineering,CMOEA/D-DMA,400,5,2,6,Polynomial,0.7884,SBX,300,2,[8936.11960363  122.76289098],23.6780,0.899319,0.367187
NBP,Engineering,CMOEA/D-DMA,400,5,2,2,Polynomial,0.7226,SBX,300,2,[7072.00437039  122.17782901],23.1232,0.901431,0.602467
NBP,Engineering,CMOEA/D-DMA,300,5,2,1,Polynomial,0.8146,SBX,150,2,[4847.22210848  119.21591889],7.0904,0.888985,0.211659
NBP,Engineering,CMOEA/D-DMA,500,5,2,1,Polynomial,0.8462,SBX,150,2,[4939.32351762  119.92134755],19.1715,0.886825,0.496023
NBP,Engineering,CMOEA/D-DMA,400,5,2,1,Polynomial,0.7946,SBX,100,2,[6586.28706829  115.8768145 ],8.9216,0.867926,0.904220
NBP,Engineering,CMOEA/D-DMA,300,5,2,4,Polynomial,0.7891,SBX,100,2,[12013.2885222    123.61393222],5.4732,0.888540,0.344938
NBP,Engineering,CMOEA/D-DMA,300,5,2,8,Polynomial,0.8447,SBX,50,2,[6502.03190033  121.68659155],3.0374,0.856862,0.323504
NBP,Engineering,CMOEA/D-DMA,200,5,2,6,Polynomial,0.9295,SBX,150,2,[7592.95978061  121.75007027],3.9177,0.867722,0.723082
NBP,Engineering,CMOEA/D-DMA,200,5,2,8,Polynomial,0.9697,SBX,50,2,[6759.72859149  122.07439687],1.4867,0.821097,0.422695
NBP,Engineering,CMOEA/D-DMA,300,5,2,4,Polynomial,0.8002,SBX,500,2,[4496.42743158  119.45445625],23.1921,0.830669,0.900524
NBP,Engineering,CMOEA/D-DMA,400,5,2,4,Polynomial,0.7479,SBX,1000,2,[6399.67916898  122.1515505 ],74.2373,0.880092,0.638557
NBP,Engineering,CMOEA/D-DMA,300,5,2,4,Polynomial,0.7504,SBX,300,2,[9994.12014053  123.24871433],13.9527,0.900325,0.528492
NBP,Engineering,CMOEA/D-DMA,200,5,2,4,Polynomial,0.7642,SBX,100,2,[5395.69544658  120.71347606],2.7192,0.811923,0.919615
NBP,Engineering,CMOEA/D-DMA,400,5,2,6,Polynomial,0.7611,SBX,1000,2,[6910.6690238   122.40272592],73.6195,0.876173,0.426238
NBP,Engineering,CMOEA/D-DMA,500,5,2,8,Polynomial,0.9254,SBX,1000,2,[5997.78992654  121.86938093],111.0014,0.875980,0.088684
NBP,Engineering,CMOEA/D-DMA,400,5,2,4,Polynomial,0.8833,SBX,500,2,[5763.25576976  120.84041237],37.0956,0.912330,0.228343
NBP,Engineering,CMOEA/D-DMA,400,5,2,8,Polynomial,0.7169,SBX,150,2,[11269.52042358   123.4756921 ],12.5402,0.942071,0.377870
NBP,Engineering,CMOEA/D-DMA,300,5,2,1,Polynomial,0.7290,SBX,300,2,[7144.90046852  121.86035273],12.9741,0.909982,0.114644
NBP,Engineering,CMOEA/D-DMA,400,5,2,1,Polynomial,0.9736,SBX,1000,2,[6329.09810239  122.39386722],72.4080,0.852972,0.584654
NBP,Engineering,CMOEA/D-DMA,300,5,2,1,Polynomial,0.8277,SBX,500,2,[7695.50389176  121.16055228],22.3190,0.950881,0.927585
NBP,Engineering,CMOEA/D-DMA,200,5,2,2,Polynomial,0.8383,SBX,50,2,[5925.39656956  120.95220473],1.4468,0.808991,0.347128
NBP,Engineering,CMOEA/D-DMA,500,5,2,6,Polynomial,0.9822,SBX,100,2,[9811.22244948  123.3795545 ],14.0177,0.907117,0.874224
NBP,Engineering,CMOEA/D-DMA,200,5,2,2,Polynomial,0.7643,SBX,1000,2,[7936.92786888  121.95125102],21.1855,0.887145,0.304027
NBP,Engineering,CMOEA/D-DMA,400,5,2,4,Polynomial,0.7625,SBX,500,2,[5893.83986759  122.03204251],37.2630,0.850186,0.273547
NBP,Engineering,CMOEA/D-DMA,300,5,2,4,Polynomial,0.9377,SBX,500,2,[7328.42046921  122.53884166],22.4741,0.898194,0.466858
NBP,Engineering,CMOEA/D-DMA,200,5,2,8,Polynomial,0.9683,SBX,1000,2,[5237.10779808  121.33248698],22.3201,0.813227,0.249791
NBP,Engineering,CMOEA/D-DMA,100,5,2,8,Polynomial,0.9151,SBX,50,2,[5884.27496408  121.50948509],0.4730,0.786431,0.606275
NBP,Engineering,CMOEA/D-DMA,400,5,2,2,Polynomial,0.9577,SBX,300,2,[9852.03395736  123.0692234 ],22.8014,0.954431,0.264223
NBP,Engineering,CMOEA/D-DMA,200,5,2,6,Polynomial,0.8999,SBX,100,2,[6550.39462099  122.34939812],2.8016,0.821501,0.761102
NBP,Engineering,CMOEA/D-DMA,200,5,2,1,Polynomial,0.9537,SBX,1000,2,[6108.08927265  119.86259322],21.1474,0.945990,0.351305
NBP,Engineering,CMOEA/D-DMA,400,5,2,2,Polynomial,0.9382,SBX,150,2,[8303.83117121  122.80793575],12.4236,0.919806,0.459619
NBP,Engineering,CMOEA/D-DMA,100,5,2,6,Polynomial,0.9524,SBX,150,2,[10894.93664596   123.33731945],1.2055,0.765128,0.288851
NBP,Engineering,CMOEA/D-DMA,400,5,2,8,Polynomial,0.7325,SBX,100,2,[6757.02740771  121.9917585 ],9.2519,0.882117,0.799317
NBP,Engineering,CMOEA/D-DMA,100,5,2,4,Polynomial,0.9371,SBX,150,2,[5700.72751339  121.68505567],1.2275,0.765728,0.671613
NBP,Engineering,CMOEA/D-DMA,100,5,2,2,Polynomial,0.8681,SBX,500,2,[7594.85926258  122.83397431],3.7099,0.800953,0.549991
NBP,Engineering,CMOEA/D-DMA,400,5,2,8,Polynomial,0.7089,SBX,300,2,[7353.39561823  121.47363886],24.3404,0.957815,0.985838
NBP,Engineering,CMOEA/D-DMA,300,5,2,4,Polynomial,0.9980,SBX,1000,2,[7977.03315341  122.76485129],44.4051,0.897879,0.856317
NBP,Engineering,CMOEA/D-DMA,300,5,2,2,Polynomial,0.7296,SBX,300,2,[11291.72743572   123.44754078],13.0149,0.949233,0.045721
NBP,Engineering,CMOEA/D-DMA,200,5,2,2,Polynomial,0.7913,SBX,150,2,[5736.63352157  120.69130259],3.6259,0.799681,0.795159
NBP,Engineering,CMOEA/D-DMA,300,5,2,1,Polynomial,0.8386,SBX,50,2,[8239.97180791  121.95734696],2.7989,0.889943,0.115505
NBP,Engineering,CMOEA/D-DMA,500,5,2,8,Polynomial,0.7145,SBX,50,2,[9297.27017827  123.17786896],8.3412,0.920883,0.161649
NBP,Engineering,CMOEA/D-DMA,100,5,2,1,Polynomial,0.9463,SBX,300,2,[10225.58881288   123.50778633],2.2674,0.831523,0.428408
NBP,Engineering,CMOEA/D-DMA,200,5,2,6,Polynomial,0.8760,SBX,150,2,[7461.44862572  122.64603755],3.7826,0.832478,0.809649
NBP,Engineering,CMOEA/D-DMA,500,5,2,6,Polynomial,0.8369,SBX,500,2,[7178.46619219  121.80749877],59.1641,0.937183,0.625314
NBP,Engineering,CMOEA/D-DMA,400,5,2,8,Polynomial,0.9358,SBX,150,2,[11626.60968486   123.74505697],12.8285,0.896793,0.492389
NBP,Engineering,CMOEA/D-DMA,400,5,2,4,Polynomial,0.8364,SBX,50,2,[6209.32349391  120.84323826],5.3682,0.904726,0.161007
NBP,Engineering,CMOEA/D-DMA,100,5,2,1,Polynomial,0.8950,SBX,1000,2,[6784.47049356  120.71941996],7.4129,0.870939,0.507623
NBP,Engineering,CMOEA/D-DMA,100,5,2,4,Polynomial,0.9972,SBX,500,2,[6784.73167905  121.11457216],4.0005,0.825684,0.881887
NBP,Engineering,CMOEA/D-DMA,100,5,2,1,Polynomial,0.8719,SBX,300,2,[6918.27990607  121.77014464],2.3738,0.857095,0.983832
NBP,Engineering,CMOEA/D-DMA,400,5,2,4,Polynomial,0.9115,SBX,150,2,[11928.8056749    123.65403968],12.3636,0.940719,0.248457
NBP,Engineering,CMOEA/D-DMA,100,5,2,8,Polynomial,0.7345,SBX,150,2,[3721.1064459  118.908188 ],1.2508,0.706060,0.800024
NBP,Engineering,CMOEA/D-DMA,400,5,2,4,Polynomial,0.8919,SBX,100,2,[6512.78733425  122.06956272],8.7724,0.876500,0.273348
NBP,Engineering,CMOEA/D-DMA,300,5,2,6,Polynomial,0.8001,SBX,300,2,[8120.23363287  122.67406705],13.8155,0.893981,0.273729
NBP,Engineering,CMOEA/D-DMA,200,5,2,6,Polynomial,0.8825,SBX,50,2,[8210.39347376  123.03610284],1.5099,0.833952,0.941017
NBP,Engineering,CMOEA/D-DMA,400,5,2,8,Polynomial,0.8929,SBX,100,2,[7804.94722666  122.00640327],9.1513,0.933659,0.217627
NBP,Engineering,CMOEA/D-DMA,100,5,2,1,Polynomial,0.7642,SBX,100,2,[5779.15939771  114.5966055 ],0.8341,0.765042,0.743983
NBP,Engineering,CMOEA/D-DMA,500,5,2,2,Polynomial,0.8022,SBX,100,2,[9524.83732624  122.66714349],13.5313,0.949217,0.527454
NBP,Engineering,CMOEA/D-DMA,100,5,2,2,Polynomial,0.7144,SBX,150,2,[5728.80230745  121.89171617],1.2227,0.764621,0.407458
NBP,Engineering,CMOEA/D-DMA,500,5,2,1,Polynomial,0.9471,SBX,50,2,[6527.37239023  122.40132742],8.1633,0.867757,0.900944
NBP,Engineering,CMOEA/D-DMA,400,5,2,8,Polynomial,0.9232,SBX,300,2,[6689.16015226  122.50429732],22.8782,0.868585,0.050957
NBP,Engineering,CMOEA/D-DMA,100,5,2,1,Polynomial,0.7900,SBX,300,2,[9567.34367077  123.27437491],2.2773,0.815358,0.718588
NBP,Engineering,CMOEA/D-DMA,100,5,2,4,Polynomial,0.9392,SBX,1000,2,[5182.10508879  120.59667695],7.9196,0.799820,0.787200
NBP,Engineering,CMOEA/D-DMA,300,5,2,8,Polynomial,0.8413,SBX,300,2,[8219.69045657  122.58383064],13.4467,0.924830,0.018164
NBP,Engineering,CMOEA/D-DMA,500,5,2,6,Polynomial,0.8110,SBX,1000,2,[6315.75584928  121.73932849],114.5439,0.896148,0.970923
NBP,Engineering,CMOEA/D-DMA,400,5,2,1,Polynomial,0.9302,SBX,300,2,[8952.38038731  123.11142066],22.0935,0.920102,0.167063
NBP,Engineering,CMOEA/D-DMA,500,5,2,6,Polynomial,0.9477,SBX,50,2,[6644.09392535  122.10314413],8.2031,0.857765,0.193864
NBP,Engineering,CMOEA/D-DMA,100,5,2,8,Polynomial,0.9339,SBX,500,2,[7711.74618766  122.13549915],4.0592,0.775466,0.935523
NBP,Engineering,CMOEA/D-DMA,200,5,2,4,Polynomial,0.9933,SBX,300,2,[6361.82639154  121.28416222],7.0247,0.833634,0.829442
NBP,Engineering,CMOEA/D-DMA,500,5,2,1,Polynomial,0.8010,SBX,150,2,[7959.89272063  120.89752624],18.4113,0.960005,0.375245
NBP,Engineering,CMOEA/D-DMA,500,5,2,4,Polynomial,0.7799,SBX,50,2,[10198.55269029   123.33341571],7.7739,0.928599,0.136850
NBP,Engineering,CMOEA/D-DMA,300,5,2,4,Polynomial,0.8803,SBX,500,2,[8913.32963603  123.1808428 ],22.1512,0.927683,0.317882
NBP,Engineering,CMOEA/D-DMA,100,5,2,4,Polynomial,0.8583,SBX,50,2,[3688.24589352  118.6271935 ],0.5115,0.723760,0.985475
NBP,Engineering,CMOEA/D-DMA,300,5,2,2,Polynomial,0.8181,SBX,100,2,[4853.0662788   119.62945731],5.2935,0.867057,0.631385
C3DTLZ4,Math,CMOEA/D-DMA,100,2,2,4,Polynomial,0.9795,SBX,300,10,[1.09304314 1.09197158],3.0501,0.440881,0.010337
C3DTLZ4,Math,CMOEA/D-DMA,300,2,2,8,Polynomial,0.7354,SBX,150,10,[1.08643672 1.0870708 ],8.8596,0.460441,0.913653
C3DTLZ4,Math,CMOEA/D-DMA,100,2,2,4,Polynomial,0.8319,SBX,50,10,[1.08946453 1.0896115 ],0.6021,0.448484,0.061237
C3DTLZ4,Math,CMOEA/D-DMA,300,2,2,6,Polynomial,0.9049,SBX,500,10,[1.09826124 1.09836919],26.9749,0.428088,0.350157
C3DTLZ4,Math,CMOEA/D-DMA,400,2,2,4,Polynomial,0.8253,SBX,500,10,[1.09827387 1.09835487],42.6215,0.429744,0.252595
C3DTLZ4,Math,CMOEA/D-DMA,300,2,2,8,Polynomial,0.8359,SBX,500,10,[1.08833777 1.08827177],28.0634,0.456212,0.893935
C3DTLZ4,Math,CMOEA/D-DMA,400,2,2,4,Polynomial,0.8256,SBX,50,10,[1.05354451 1.07192858],5.0003,0.489737,0.006964
C3DTLZ4,Math,CMOEA/D-DMA,200,2,2,6,Polynomial,0.8310,SBX,1000,10,[1.08941593 1.08899271],31.2272,0.456098,0.983164
C3DTLZ4,Math,CMOEA/D-DMA,100,2,2,2,Polynomial,0.8038,SBX,1000,10,[1.0897133  1.08930782],11.6990,0.453685,0.779950
C3DTLZ4,Math,CMOEA/D-DMA,200,2,2,6,Polynomial,0.7616,SBX,150,10,[1.08691471 1.08624791],4.7432,0.458200,0.808830
C3DTLZ4,Math,CMOEA/D-DMA,300,2,2,1,Polynomial,0.9778,SBX,500,10,[1.09832604 1.09832972],26.9530,0.428895,0.288299
C3DTLZ4,Math,CMOEA/D-DMA,300,2,2,2,Polynomial,0.8049,SBX,500,10,[1.09830729 1.09834105],27.0014,0.428483,0.341527
C3DTLZ4,Math,CMOEA/D-DMA,400,2,2,2,Polynomial,0.8980,SBX,100,10,[1.08888668 1.09339153],9.3806,0.450322,0.617598
C3DTLZ4,Math,CMOEA/D-DMA,500,2,2,2,Polynomial,0.7428,SBX,50,10,[1.09373383 1.0948345 ],7.4389,0.434828,0.394759
C3DTLZ4,Math,CMOEA/D-DMA,400,2,2,6,Polynomial,0.8884,SBX,100,10,[1.09819328 1.09836671],9.9679,0.428576,0.206916
C3DTLZ4,Math,CMOEA/D-DMA,500,2,2,8,Polynomial,0.9739,SBX,300,10,[1.09687554 1.09733508],39.2125,0.433103,0.421037
C3DTLZ4,Math,CMOEA/D-DMA,100,2,2,8,Polynomial,0.8923,SBX,500,10,[1.09145522 1.09093859],5.8538,0.448623,0.617888
C3DTLZ4,Math,CMOEA/D-DMA,300,2,2,2,Polynomial,0.8561,SBX,500,10,[1.09201008 1.09354468],28.1673,0.445180,0.764617
C3DTLZ4,Math,CMOEA/D-DMA,300,2,2,6,Polynomial,0.7388,SBX,500,10,[1.09766624 1.09818264],26.2616,0.429764,0.219118
C3DTLZ4,Math,CMOEA/D-DMA,300,2,2,4,Polynomial,0.9348,SBX,500,10,[1.09831031 1.09838328],25.7834,0.428829,0.047453
C3DTLZ4,Math,CMOEA/D-DMA,200,2,2,2,Polynomial,0.7620,SBX,300,10,[1.08950087 1.08745696],9.2162,0.457611,0.775089
C3DTLZ4,Math,CMOEA/D-DMA,400,2,2,4,Polynomial,0.8459,SBX,100,10,[1.08834479 1.08818021],9.5338,0.450256,0.948858
C3DTLZ4,Math,CMOEA/D-DMA,400,2,2,1,Polynomial,0.8696,SBX,500,10,[1.09427049 1.09453631],43.2471,0.441604,0.713266
C3DTLZ4,Math,CMOEA/D-DMA,400,2,2,4,Polynomial,0.9522,SBX,500,10,[1.09068147 1.08822709],44.7531,0.458775,0.832985
C3DTLZ4,Math,CMOEA/D-DMA,400,2,2,8,Polynomial,0.9124,SBX,150,10,[1.09688449 1.09616854],14.0556,0.434206,0.416699
C3DTLZ4,Math,CMOEA/D-DMA,400,2,2,6,Polynomial,0.7219,SBX,100,10,[1.0980934  1.09828767],9.5645,0.429765,0.071215
C3DTLZ4,Math,CMOEA/D-DMA,500,2,2,8,Polynomial,0.8441,SBX,500,10,[1.09819318 1.09831294],60.8651,0.430035,0.003086
C3DTLZ4,Math,CMOEA/D-DMA,500,2,2,1,Polynomial,0.9232,SBX,50,10,[1.09189365 1.09254574],8.0133,0.446989,0.451040
C3DTLZ4,Math,CMOEA/D-DMA,300,2,2,6,Polynomial,0.8645,SBX,500,10,[1.08703523 1.08748503],28.4791,0.458025,0.971628
C3DTLZ4,Math,CMOEA/D-DMA,200,2,2,6,Polynomial,0.7974,SBX,100,10,[1.08622093 1.08563205],3.2590,0.460163,0.740793
C3DTLZ4,Math,CMOEA/D-DMA,200,2,2,1,Polynomial,0.8242,SBX,1000,10,[1.09822818 1.09836468],27.1483,0.427773,0.102901
C3DTLZ4,Math,CMOEA/D-DMA,500,2,2,4,Polynomial,0.7961,SBX,1000,10,[1.09831831 1.0983081 ],124.6265,0.429869,0.391811
C3DTLZ4,Math,CMOEA/D-DMA,500,2,2,8,Polynomial,0.9256,SBX,100,10,[1.09241323 1.09303324],14.5378,0.448626,0.579273
C3DTLZ4,Math,CMOEA/D-DMA,200,2,2,6,Polynomial,0.8970,SBX,1000,10,[1.09756528 1.0981372 ],26.5744,0.429440,0.035882
C3DTLZ4,Math,CMOEA/D-DMA,100,2,2,8,Polynomial,0.9696,SBX,50,10,[1.08274282 1.08036569],0.6774,0.446960,0.967327
C3DTLZ4,Math,CMOEA/D-DMA,500,2,2,2,Polynomial,0.9242,SBX,1000,10,[1.09387147 1.09253498],127.7206,0.446961,0.789443
C3DTLZ4,Math,CMOEA/D-DMA,100,2,2,4,Polynomial,0.9187,SBX,100,10,[1.07184756 1.07471023],1.2942,0.485314,0.979638
C3DTLZ4,Math,CMOEA/D-DMA,300,2,2,4,Polynomial,0.8806,SBX,150,10,[1.08806198 1.08815362],8.7501,0.455748,0.749191
C3DTLZ4,Math,CMOEA/D-DMA,500,2,2,2,Polynomial,0.7667,SBX,50,10,[1.09479803 1.09209635],7.9611,0.442419,0.463789
C3DTLZ4,Math,CMOEA/D-DMA,300,2,2,4,Polynomial,0.8910,SBX,500,10,[1.09218898 1.0907304 ],28.1391,0.451047,0.769237
C3DTLZ4,Math,CMOEA/D-DMA,400,2,2,6,Polynomial,0.9263,SBX,150,10,[1.0953719  1.09696486],14.0461,0.434759,0.422397
C3DTLZ4,Math,CMOEA/D-DMA,500,2,2,4,Polynomial,0.7613,SBX,1000,10,[1.09813212 1.09830622],123.0775,0.430226,0.289357
C3DTLZ4,Math,CMOEA/D-DMA,100,2,2,4,Polynomial,0.7720,SBX,1000,10,[1.09343435 1.09346979],11.2222,0.440473,0.593342
C3DTLZ4,Math,CMOEA/D-DMA,200,2,2,8,Polynomial,0.8572,SBX,300,10,[1.09736058 1.09832446],8.7469,0.428704,0.315364
C3DTLZ4,Math,CMOEA/D-DMA,200,2,2,4,Polynomial,0.9776,SBX,1000,10,[1.0971551  1.09814409],28.9671,0.429817,0.396832
C3DTLZ4,Math,CMOEA/D-DMA,100,2,2,8,Polynomial,0.7345,SBX,500,10,[1.09560189 1.09624251],5.5728,0.431493,0.445115
